age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,marital1,education1,default1,housing1,loan1,contact1,month1,day_of_week1,poutcome1,y1,job1
51,1,6,1,-2.9,92.201,-31.4,0.838,5076.2,3,2,1,2,1,2,4,2,3,2,3
43,2,3,2,-2.9,92.201,-31.4,0.838,5076.2,1,2,1,2,1,2,4,2,3,2,3
27,3,999,0,-2.9,92.201,-31.4,0.834,5076.2,2,2,1,1,1,1,4,3,1,2,3
59,3,15,1,-2.9,92.201,-31.4,0.829,5076.2,2,7,1,1,1,2,4,4,3,2,3
46,3,999,0,-2.9,92.201,-31.4,0.829,5076.2,1,7,1,2,1,2,4,4,1,2,3
50,1,15,2,-2.9,92.201,-31.4,0.829,5076.2,1,7,1,1,2,2,4,4,2,2,3
31,1,3,1,-2.9,92.201,-31.4,0.829,5076.2,2,7,1,1,1,2,4,4,3,2,3
33,3,15,1,-2.9,92.201,-31.4,0.825,5076.2,1,2,1,1,1,2,4,5,3,2,3
53,1,999,1,-2.9,92.201,-31.4,0.821,5076.2,1,7,1,2,1,2,4,1,2,2,3
38,1,6,2,-2.9,92.201,-31.4,0.821,5076.2,1,2,1,2,1,2,4,1,2,2,3
33,1,999,0,-3.4,92.379,-29.8,0.819,5017.5,1,2,1,2,1,2,10,2,1,2,3
54,1,999,0,-3.4,92.379,-29.8,0.819,5017.5,1,6,1,2,1,2,10,2,1,2,3
37,2,999,0,-3.4,92.379,-29.8,0.813,5017.5,1,7,1,2,1,2,10,3,1,2,3
26,1,7,1,-3.4,92.379,-29.8,0.809,5017.5,2,7,1,2,1,1,10,4,3,2,3
32,1,999,1,-3.4,92.379,-29.8,0.809,5017.5,1,7,1,1,1,2,10,4,2,2,3
44,1,999,0,-3.4,92.379,-29.8,0.809,5017.5,1,7,1,2,1,2,10,4,1,2,3
50,2,999,0,-3.4,92.379,-29.8,0.803,5017.5,1,2,1,2,1,2,10,5,1,2,3
59,3,3,1,-3.4,92.379,-29.8,0.797,5017.5,1,6,1,2,2,2,10,1,3,2,3
59,4,999,1,-3.4,92.379,-29.8,0.797,5017.5,1,6,1,1,2,2,10,1,2,2,3
45,1,999,0,-3.4,92.379,-29.8,0.797,5017.5,1,7,1,1,1,2,10,1,1,2,3
45,1,3,2,-3.4,92.379,-29.8,0.797,5017.5,1,7,1,1,1,2,10,1,3,2,3
41,2,999,1,-3.4,92.379,-29.8,0.797,5017.5,1,7,1,1,1,2,10,1,2,2,3
30,6,999,0,-3.4,92.379,-29.8,0.797,5017.5,2,7,1,1,1,2,10,1,1,2,3
49,1,3,1,-3.4,92.379,-29.8,0.788,5017.5,1,2,1,1,1,2,10,2,3,2,3
30,5,999,0,-3.4,92.379,-29.8,0.781,5017.5,1,7,1,2,2,2,10,3,1,2,3
46,1,999,0,-3.4,92.379,-29.8,0.781,5017.5,1,2,1,2,1,2,10,3,1,2,3
27,1,999,0,-3.4,92.379,-29.8,0.781,5017.5,2,7,1,2,2,2,10,3,1,2,3
27,1,999,0,-3.4,92.379,-29.8,0.781,5017.5,2,7,1,1,1,2,10,3,1,2,3
56,2,3,2,-3.4,92.379,-29.8,0.778,5017.5,1,7,1,2,1,2,10,4,3,2,3
25,1,3,1,-3.4,92.379,-29.8,0.778,5017.5,2,2,1,1,1,2,10,4,3,2,3
34,3,3,2,-3.4,92.379,-29.8,0.773,5017.5,2,7,1,1,1,2,10,5,3,2,3
49,3,3,1,-3.4,92.379,-29.8,0.773,5017.5,3,7,1,2,1,2,10,5,3,2,3
43,1,999,0,-3.4,92.379,-29.8,0.773,5017.5,2,2,1,2,1,2,10,5,1,2,3
28,1,1,3,-3.4,92.379,-29.8,0.773,5017.5,2,7,1,2,1,2,10,5,3,2,3
31,1,999,0,-3.4,92.379,-29.8,0.773,5017.5,2,2,1,2,1,2,10,5,1,2,3
36,2,999,0,-3.4,92.379,-29.8,0.773,5017.5,2,7,1,2,1,2,10,5,1,2,3
34,2,999,0,-3.4,92.379,-29.8,0.773,5017.5,1,7,1,1,1,1,10,5,1,2,3
70,1,999,2,-3.4,92.379,-29.8,0.77,5017.5,1,1,1,1,1,2,10,2,2,2,3
29,2,3,1,-3.4,92.379,-29.8,0.77,5017.5,2,2,1,2,1,2,10,2,3,2,3
27,2,6,2,-3.4,92.379,-29.8,0.77,5017.5,1,7,1,2,1,2,10,2,2,2,3
27,2,999,0,-3.4,92.379,-29.8,0.77,5017.5,2,7,1,2,1,2,10,2,1,2,3
70,1,3,1,-3.4,92.379,-29.8,0.77,5017.5,1,1,1,2,2,2,10,2,3,2,3
24,1,3,1,-3.4,92.379,-29.8,0.77,5017.5,2,7,1,1,1,2,10,2,3,2,3
38,1,3,1,-3.4,92.379,-29.8,0.768,5017.5,2,7,2,2,1,2,10,3,3,2,3
36,1,999,0,-3.4,92.379,-29.8,0.766,5017.5,1,2,1,1,1,2,10,4,1,2,3
52,2,999,0,-3.4,92.379,-29.8,0.762,5017.5,1,7,1,1,1,2,10,5,1,2,3
30,2,6,1,-3.4,92.379,-29.8,0.739,5017.5,1,7,1,1,1,2,10,1,3,2,3
37,3,999,0,-3.4,92.431,-26.9,0.754,5017.5,2,7,1,2,1,2,5,4,1,2,3
35,1,999,1,-3.4,92.431,-26.9,0.74,5017.5,1,7,1,1,1,2,5,3,2,2,3
60,1,999,1,-3.4,92.431,-26.9,0.74,5017.5,1,6,1,2,1,2,5,3,2,2,3
32,1,999,0,-3.4,92.431,-26.9,0.742,5017.5,1,5,1,2,1,2,5,2,1,2,3
32,1,6,1,-3.4,92.431,-26.9,0.742,5017.5,1,5,1,1,2,2,5,2,3,2,3
28,1,999,0,-3.4,92.431,-26.9,0.742,5017.5,2,2,1,1,1,1,5,3,1,2,3
33,5,999,1,-3.4,92.431,-26.9,0.74,5017.5,2,7,1,1,1,2,5,4,2,2,3
33,3,6,2,-3.4,92.431,-26.9,0.74,5017.5,2,7,1,2,1,1,5,4,3,2,3
25,1,999,1,-3.4,92.431,-26.9,0.739,5017.5,2,7,1,2,2,2,5,5,2,2,3
33,1,999,0,-3.4,92.431,-26.9,0.739,5017.5,2,7,1,2,1,2,5,5,1,2,3
26,1,999,0,-3.4,92.431,-26.9,0.739,5017.5,2,7,1,1,1,2,5,5,1,2,3
33,1,6,1,-3.4,92.431,-26.9,0.739,5017.5,1,7,1,1,1,2,5,5,3,2,3
36,1,999,2,-3.4,92.431,-26.9,0.739,5017.5,1,7,1,1,1,2,5,5,2,2,3
57,1,999,0,-3.4,92.431,-26.9,0.737,5017.5,2,2,1,3,3,1,5,2,1,2,3
31,1,999,0,-3.4,92.431,-26.9,0.737,5017.5,1,7,1,2,1,2,5,2,1,2,3
39,1,999,0,-3.4,92.431,-26.9,0.737,5017.5,2,2,1,2,1,2,5,2,1,2,3
44,3,6,1,-3.4,92.431,-26.9,0.735,5017.5,1,7,1,2,1,2,5,3,3,2,3
38,1,999,1,-3.4,92.431,-26.9,0.735,5017.5,1,7,1,2,1,2,5,3,2,2,3
38,1,6,1,-3.4,92.431,-26.9,0.735,5017.5,1,7,1,2,1,2,5,3,3,2,3
36,1,6,1,-3.4,92.431,-26.9,0.735,5017.5,1,7,1,2,1,2,5,3,3,2,3
32,2,6,1,-3.4,92.431,-26.9,0.735,5017.5,1,7,1,2,1,2,5,3,3,2,3
44,1,999,0,-3.4,92.431,-26.9,0.735,5017.5,1,7,1,2,1,1,5,3,1,2,3
36,1,999,0,-3.4,92.431,-26.9,0.735,5017.5,1,7,1,1,1,2,5,3,1,2,3
30,4,999,0,-3.4,92.431,-26.9,0.733,5017.5,2,7,1,2,1,1,5,4,1,2,3
24,1,999,0,-3.4,92.431,-26.9,0.733,5017.5,2,7,1,2,2,1,5,4,1,2,3
64,1,999,1,-3.4,92.431,-26.9,0.73,5017.5,1,2,1,2,1,2,5,5,2,2,3
29,1,6,1,-3.4,92.431,-26.9,0.73,5017.5,2,2,1,2,1,2,5,5,3,2,3
34,1,999,2,-3.4,92.431,-26.9,0.73,5017.5,1,7,1,1,1,2,5,5,2,2,3
26,2,4,1,-3.4,92.431,-26.9,0.73,5017.5,2,2,1,1,1,1,5,5,3,2,3
33,1,999,0,-3.4,92.431,-26.9,0.731,5017.5,2,2,1,1,1,2,5,1,1,2,3
26,1,999,0,-3.4,92.431,-26.9,0.731,5017.5,1,2,1,2,1,2,5,1,1,2,3
72,1,6,1,-3.4,92.431,-26.9,0.728,5017.5,1,7,2,1,2,2,5,2,3,2,3
32,1,999,0,-3.4,92.431,-26.9,0.724,5017.5,2,7,1,1,1,2,5,3,1,2,3
40,3,999,1,-3.4,92.431,-26.9,0.724,5017.5,1,2,1,1,1,2,5,3,2,2,3
33,1,999,1,-3.4,92.431,-26.9,0.722,5017.5,2,7,1,1,1,2,5,4,2,2,3
53,1,999,0,-3.4,92.431,-26.9,0.722,5017.5,3,2,1,1,1,2,5,4,1,2,3
34,1,999,0,-3.4,92.431,-26.9,0.722,5017.5,1,7,1,1,1,2,5,4,1,2,3
67,2,2,2,-3.4,92.431,-26.9,0.722,5017.5,1,1,2,1,1,2,5,4,3,2,3
32,3,999,0,-3.4,92.431,-26.9,0.722,5017.5,2,7,1,2,1,1,5,4,1,2,3
37,2,999,0,-3.4,92.431,-26.9,0.72,5017.5,2,7,1,1,1,2,5,5,1,2,3
34,2,999,1,-3.4,92.649,-30.1,0.722,5017.5,2,2,1,2,1,2,6,1,2,2,3
30,1,999,0,-3.4,92.649,-30.1,0.722,5017.5,2,7,1,1,1,2,6,1,1,2,3
32,1,999,1,-3.4,92.649,-30.1,0.72,5017.5,2,2,1,1,1,2,6,2,2,2,3
36,1,999,0,-3.4,92.649,-30.1,0.72,5017.5,2,7,1,1,2,2,6,2,1,2,3
47,4,6,1,-3.4,92.649,-30.1,0.72,5017.5,3,7,1,1,1,2,6,2,3,2,3
54,1,999,0,-3.4,92.649,-30.1,0.72,5017.5,1,7,1,2,2,2,6,2,1,2,3
32,1,999,0,-3.4,92.649,-30.1,0.72,5017.5,1,2,1,2,1,2,6,2,1,2,3
54,1,3,3,-3.4,92.649,-30.1,0.716,5017.5,1,2,1,2,1,2,6,5,3,2,3
54,2,999,0,-3.4,92.649,-30.1,0.716,5017.5,1,7,1,2,1,2,6,5,1,2,3
26,1,999,0,-3.4,92.649,-30.1,0.715,5017.5,2,2,1,3,3,2,6,1,1,2,3
57,1,3,3,-3.4,92.649,-30.1,0.715,5017.5,1,2,1,2,1,2,6,1,3,2,3
25,1,3,2,-3.4,92.649,-30.1,0.715,5017.5,2,7,1,1,2,2,6,1,3,2,3
38,2,7,1,-3.4,92.649,-30.1,0.715,5017.5,1,7,1,1,1,2,6,2,3,2,3
28,2,999,0,-3.4,92.649,-30.1,0.715,5017.5,1,2,1,1,1,2,6,2,1,2,3
33,2,3,3,-3.4,92.649,-30.1,0.715,5017.5,1,7,1,2,1,2,6,2,3,2,3
38,1,3,3,-3.4,92.649,-30.1,0.715,5017.5,1,7,1,2,1,2,6,2,3,2,3
41,1,3,1,-3.4,92.649,-30.1,0.715,5017.5,1,7,1,2,1,2,6,2,3,2,3
52,1,3,2,-3.4,92.649,-30.1,0.715,5017.5,3,7,1,2,1,2,6,2,3,2,3
33,2,3,1,-3.4,92.649,-30.1,0.715,5017.5,1,7,1,2,1,2,6,2,3,2,3
30,2,999,2,-3.4,92.649,-30.1,0.715,5017.5,2,7,1,1,1,2,6,2,2,2,3
28,5,999,0,-3.4,92.649,-30.1,0.715,5017.5,1,2,1,2,1,2,6,2,1,2,3
52,1,999,0,-3.4,92.649,-30.1,0.715,5017.5,3,7,1,1,1,2,6,2,1,2,3
29,1,3,1,-3.4,92.649,-30.1,0.715,5017.5,2,7,1,1,2,2,6,3,3,2,3
33,1,3,1,-3.4,92.649,-30.1,0.715,5017.5,1,7,1,2,1,1,6,3,3,2,3
25,1,999,0,-3.4,92.649,-30.1,0.714,5017.5,1,6,1,1,1,2,6,4,1,2,3
25,1,999,1,-3.4,92.649,-30.1,0.714,5017.5,1,6,1,1,1,2,6,4,2,2,3
29,2,9,2,-3.4,92.649,-30.1,0.714,5017.5,2,7,1,1,1,2,6,4,2,2,3
38,1,7,4,-3.4,92.649,-30.1,0.714,5017.5,1,7,1,1,1,2,6,4,2,2,3
34,1,3,2,-3.4,92.649,-30.1,0.714,5017.5,2,7,1,2,1,2,6,4,3,2,3
34,1,7,2,-3.4,92.649,-30.1,0.714,5017.5,2,7,1,1,1,2,6,4,3,2,3
34,1,6,1,-3.4,92.649,-30.1,0.714,5017.5,2,7,1,1,1,2,6,4,3,2,3
38,4,999,0,-3.4,92.649,-30.1,0.714,5017.5,1,7,1,1,1,1,6,4,1,2,3
29,2,7,2,-3.4,92.649,-30.1,0.714,5017.5,2,2,1,2,1,2,6,5,3,2,3
26,1,7,1,-3.4,92.649,-30.1,0.714,5017.5,1,2,1,2,1,2,6,5,3,2,3
29,1,3,2,-3.4,92.649,-30.1,0.714,5017.5,2,7,1,1,1,2,6,5,3,2,3
32,2,999,1,-3.4,92.649,-30.1,0.714,5017.5,2,7,1,2,1,1,6,5,2,2,3
32,1,999,0,-3.4,92.649,-30.1,0.714,5017.5,2,7,1,2,1,1,6,5,1,2,3
53,3,999,1,-3.4,92.649,-30.1,0.714,5017.5,2,7,1,2,2,1,6,5,2,2,3
25,1,7,2,-3.4,92.649,-30.1,0.714,5017.5,2,7,1,1,2,2,6,1,3,2,3
50,1,3,1,-3.4,92.649,-30.1,0.714,5017.5,1,7,1,2,1,2,6,1,3,2,3
26,5,999,0,-3.4,92.649,-30.1,0.714,5017.5,1,2,1,2,1,2,6,1,1,2,3
25,1,999,1,-3.4,92.649,-30.1,0.714,5017.5,2,6,1,2,1,2,6,1,2,2,3
53,2,999,0,-3.4,92.649,-30.1,0.715,5017.5,1,7,1,2,1,2,6,2,1,2,3
43,1,999,0,-3.4,92.649,-30.1,0.715,5017.5,1,7,1,2,1,1,6,2,1,2,3
43,1,999,0,-3.4,92.649,-30.1,0.715,5017.5,1,7,1,2,1,2,6,2,1,2,3
57,1,3,2,-3.4,92.649,-30.1,0.716,5017.5,1,7,1,1,1,2,6,3,3,2,3
44,2,6,1,-3.4,92.649,-30.1,0.719,5017.5,3,2,1,2,1,1,6,1,3,2,3
48,1,8,1,-3,92.713,-33,0.72,5023.5,1,2,2,1,2,2,7,4,3,2,3
50,2,999,0,-3,92.713,-33,0.718,5023.5,2,2,1,2,1,1,7,5,1,2,3
46,10,999,0,-3,92.713,-33,0.718,5023.5,1,7,1,3,3,2,7,5,1,2,3
43,2,8,2,-3,92.713,-33,0.717,5023.5,1,2,1,1,2,2,7,1,2,2,3
54,7,6,2,-3,92.713,-33,0.715,5023.5,3,7,1,1,1,2,7,3,3,2,3
32,2,999,0,-3,92.713,-33,0.715,5023.5,1,2,1,2,2,2,7,3,1,2,3
26,1,999,0,-3,92.713,-33,0.715,5023.5,2,7,1,2,1,1,7,3,1,2,3
55,1,9,2,-3,92.713,-33,0.714,5023.5,1,5,1,2,1,2,7,4,3,2,3
46,2,999,0,-3,92.713,-33,0.715,5023.5,2,7,1,2,2,2,7,2,1,2,3
31,2,999,1,-3,92.713,-33,0.709,5023.5,1,5,1,1,2,2,7,1,2,2,3
57,2,999,0,-3,92.713,-33,0.706,5023.5,1,6,1,2,1,2,7,3,1,2,3
41,2,999,0,-3,92.713,-33,0.707,5023.5,1,7,1,2,1,2,7,4,1,2,3
41,1,999,0,-3,92.713,-33,0.707,5023.5,1,7,1,1,1,2,7,4,1,2,3
41,1,999,0,-3,92.713,-33,0.707,5023.5,1,7,1,2,1,2,7,4,1,2,3
45,2,6,1,-3,92.713,-33,0.707,5023.5,1,7,1,1,1,2,7,4,3,2,3
37,2,6,1,-3,92.713,-33,0.706,5023.5,1,7,1,1,2,2,7,1,3,2,3
53,1,6,2,-3,92.713,-33,0.706,5023.5,1,7,1,2,2,1,7,1,3,2,3
32,2,999,0,-3,92.713,-33,0.707,5023.5,2,7,1,2,1,2,7,2,1,2,3
34,2,6,2,-3,92.713,-33,0.707,5023.5,1,7,1,1,2,2,7,2,3,2,3
31,1,999,0,-1.8,93.369,-34.8,0.655,5008.7,1,7,1,3,3,2,8,2,1,2,3
31,2,999,1,-1.8,93.369,-34.8,0.655,5008.7,3,5,1,2,1,2,8,2,2,2,3
33,3,4,1,-1.8,93.369,-34.8,0.655,5008.7,1,7,1,2,1,2,8,3,3,2,3
24,2,999,1,-1.8,93.369,-34.8,0.655,5008.7,2,7,1,2,1,2,8,3,2,2,3
37,2,4,2,-1.8,93.369,-34.8,0.655,5008.7,2,2,1,1,1,2,8,3,3,2,3
53,1,999,0,-1.8,93.369,-34.8,0.654,5008.7,3,7,1,1,1,2,8,4,1,2,3
34,3,999,1,-1.8,93.369,-34.8,0.654,5008.7,1,5,1,2,1,2,8,4,2,2,3
41,1,999,0,-1.8,93.369,-34.8,0.653,5008.7,3,7,1,2,2,2,8,5,1,2,3
41,2,6,3,-1.8,93.369,-34.8,0.653,5008.7,3,7,1,2,1,2,8,5,3,2,3
29,1,999,0,-1.8,93.369,-34.8,0.652,5008.7,2,6,1,2,1,2,8,1,1,2,3
36,1,999,0,-1.8,93.369,-34.8,0.652,5008.7,2,7,1,1,1,2,8,1,1,2,3
34,1,3,1,-1.8,93.369,-34.8,0.652,5008.7,2,7,1,1,1,1,8,2,3,2,3
34,1,6,2,-1.8,93.369,-34.8,0.652,5008.7,2,2,1,1,1,2,8,2,3,2,3
34,1,6,1,-1.8,93.369,-34.8,0.652,5008.7,2,7,1,1,1,2,8,2,3,2,3
34,1,3,2,-1.8,93.369,-34.8,0.652,5008.7,2,7,1,2,2,2,8,2,3,2,3
34,1,999,0,-1.8,93.369,-34.8,0.652,5008.7,2,7,1,1,2,2,8,2,1,2,3
34,1,11,1,-1.8,93.369,-34.8,0.652,5008.7,2,7,1,1,2,2,8,2,3,2,3
34,2,3,1,-1.8,93.369,-34.8,0.652,5008.7,2,7,1,1,2,2,8,2,3,2,3
26,2,6,1,-1.8,93.369,-34.8,0.652,5008.7,2,2,1,1,1,2,8,2,3,2,3
34,1,999,0,-1.8,93.369,-34.8,0.652,5008.7,2,7,1,2,2,2,8,2,1,2,3
55,2,999,1,-1.8,93.369,-34.8,0.651,5008.7,1,2,1,2,1,2,8,3,2,2,3
28,4,999,2,-1.8,93.369,-34.8,0.65,5008.7,2,7,1,2,1,2,8,4,2,2,3
46,1,999,0,-1.8,93.369,-34.8,0.65,5008.7,1,7,1,2,1,2,8,4,1,2,3
29,1,999,0,-1.8,93.369,-34.8,0.646,5008.7,2,2,1,2,2,2,8,1,1,2,3
33,1,6,2,-1.8,93.369,-34.8,0.646,5008.7,2,7,1,1,1,2,8,1,3,2,3
31,2,999,0,-1.8,93.369,-34.8,0.646,5008.7,1,5,1,1,1,2,8,1,1,2,3
29,1,3,3,-1.8,93.369,-34.8,0.646,5008.7,2,7,1,2,1,2,8,1,3,2,3
31,1,3,2,-1.8,93.369,-34.8,0.646,5008.7,2,7,1,2,1,1,8,2,3,2,3
52,1,6,2,-1.8,93.369,-34.8,0.646,5008.7,1,7,1,1,1,2,8,2,3,2,3
28,1,999,0,-1.8,93.369,-34.8,0.643,5008.7,2,7,1,1,1,2,8,4,1,2,3
38,1,999,0,-1.8,93.369,-34.8,0.643,5008.7,2,7,1,2,1,2,8,4,1,2,3
43,1,999,0,-1.8,93.369,-34.8,0.643,5008.7,1,2,1,2,1,2,8,4,1,2,3
34,2,6,3,-1.8,93.369,-34.8,0.643,5008.7,2,7,1,2,1,2,8,4,3,2,3
27,3,6,2,-1.8,93.369,-34.8,0.639,5008.7,2,6,1,2,1,2,8,1,3,2,3
29,1,999,0,-1.8,93.369,-34.8,0.639,5008.7,2,7,1,2,1,2,8,1,1,2,3
27,1,999,3,-1.8,93.369,-34.8,0.639,5008.7,2,6,1,1,1,2,8,1,2,2,3
27,1,999,0,-1.8,93.369,-34.8,0.637,5008.7,2,7,1,1,1,2,8,2,1,2,3
27,2,999,0,-1.8,93.369,-34.8,0.637,5008.7,2,7,1,1,1,2,8,2,1,2,3
59,1,999,0,-1.8,93.369,-34.8,0.635,5008.7,3,7,1,2,1,2,8,2,1,2,3
27,1,999,1,-1.8,93.369,-34.8,0.635,5008.7,2,7,1,2,1,2,8,2,2,2,3
27,4,999,0,-1.8,93.369,-34.8,0.635,5008.7,2,7,1,1,1,2,8,2,1,2,3
56,1,5,1,-1.8,93.369,-34.8,0.634,5008.7,2,7,1,1,1,2,8,3,3,2,3
56,1,999,1,-1.8,93.369,-34.8,0.634,5008.7,2,7,1,2,1,2,8,3,2,2,3
27,1,6,2,-1.8,93.369,-34.8,0.634,5008.7,2,7,1,2,1,2,8,3,3,2,3
33,1,7,2,-1.8,93.749,-34.6,0.635,5008.7,2,7,1,2,1,2,9,4,3,2,3
41,2,999,0,-1.8,93.749,-34.6,0.635,5008.7,3,2,1,1,1,1,9,4,1,2,3
35,3,999,1,-1.8,93.749,-34.6,0.635,5008.7,3,2,1,2,1,1,9,4,2,2,3
32,2,999,0,-1.8,93.749,-34.6,0.635,5008.7,2,7,1,2,1,2,9,4,1,2,3
35,1,999,0,-1.8,93.749,-34.6,0.635,5008.7,3,2,1,2,2,1,9,4,1,2,3
33,3,999,0,-1.8,93.749,-34.6,0.638,5008.7,2,7,1,2,1,2,9,2,1,2,3
61,1,999,1,-1.8,93.749,-34.6,0.638,5008.7,1,2,1,2,1,2,9,2,2,2,3
54,2,999,0,-1.8,93.749,-34.6,0.642,5008.7,1,2,1,2,1,2,9,1,1,2,3
48,1,7,1,-1.8,93.749,-34.6,0.642,5008.7,1,5,1,2,1,2,9,1,3,2,3
35,1,999,0,-1.8,93.749,-34.6,0.642,5008.7,1,7,1,2,1,2,9,1,1,2,3
36,1,999,0,-1.8,93.749,-34.6,0.644,5008.7,2,4,1,2,2,1,9,3,1,2,3
48,1,6,2,-1.8,93.749,-34.6,0.644,5008.7,1,7,1,1,1,1,9,4,3,2,3
48,1,6,2,-1.8,93.749,-34.6,0.644,5008.7,1,7,1,2,2,2,9,4,3,2,3
48,1,999,0,-1.8,93.749,-34.6,0.644,5008.7,1,7,1,2,1,2,9,4,1,2,3
35,1,10,1,-1.8,93.749,-34.6,0.644,5008.7,1,7,1,2,1,2,9,4,3,2,3
37,1,999,0,-1.8,93.749,-34.6,0.644,5008.7,1,7,1,2,2,2,9,4,1,2,3
43,4,999,0,-1.8,93.749,-34.6,0.645,5008.7,3,7,1,1,1,1,9,5,1,2,3
41,1,999,0,-1.8,93.749,-34.6,0.645,5008.7,1,7,1,2,1,2,9,5,1,2,3
47,1,999,1,-1.8,93.749,-34.6,0.645,5008.7,1,2,1,2,1,2,9,5,2,2,3
46,3,999,0,-1.8,93.749,-34.6,0.645,5008.7,1,2,1,1,1,2,9,1,1,2,3
37,2,999,0,-1.8,93.749,-34.6,0.646,5008.7,1,2,1,1,1,1,9,2,1,2,3
30,1,999,0,-1.8,93.749,-34.6,0.646,5008.7,2,7,1,2,1,2,9,2,1,2,3
52,2,10,1,-1.8,93.749,-34.6,0.654,5008.7,1,6,1,2,1,2,9,3,3,2,3
52,1,6,1,-1.8,93.749,-34.6,0.654,5008.7,1,6,1,2,1,1,9,3,3,2,3
28,2,6,4,-1.8,93.749,-34.6,0.654,5008.7,2,6,1,2,1,2,9,3,3,2,3
33,1,6,1,-1.8,93.749,-34.6,0.654,5008.7,1,7,1,2,1,2,9,3,3,2,3
52,2,999,0,-1.8,93.749,-34.6,0.654,5008.7,1,6,1,1,1,2,9,3,1,2,3
38,1,6,1,-1.8,93.749,-34.6,0.659,5008.7,2,2,1,2,1,2,9,4,3,2,3
35,2,999,0,-1.8,93.749,-34.6,0.659,5008.7,2,7,1,2,1,2,9,4,1,2,3
52,3,999,0,-1.8,93.749,-34.6,0.659,5008.7,1,7,1,1,2,1,9,4,1,2,3
33,3,999,0,-1.8,93.749,-34.6,0.659,5008.7,2,7,1,2,1,2,9,4,1,2,3
38,1,13,1,-1.8,93.749,-34.6,0.659,5008.7,2,2,1,2,2,2,9,4,3,2,3
35,3,999,1,-1.8,93.749,-34.6,0.663,5008.7,1,7,1,1,2,2,9,5,2,2,3
39,1,3,2,-1.8,93.876,-40,0.668,5008.7,1,2,1,2,1,2,1,2,3,2,3
52,2,999,0,-1.8,93.876,-40,0.668,5008.7,1,7,1,2,1,2,1,2,1,2,3
52,1,999,0,-1.8,93.876,-40,0.672,5008.7,1,7,1,2,1,2,1,3,1,2,3
29,1,999,1,-1.8,93.876,-40,0.672,5008.7,2,7,1,2,1,2,1,3,2,2,3
52,1,3,5,-1.8,93.876,-40,0.677,5008.7,1,7,1,2,2,2,1,4,3,2,3
52,1,999,0,-1.8,93.876,-40,0.677,5008.7,1,7,1,1,1,2,1,4,1,2,3
52,1,3,2,-1.8,93.876,-40,0.677,5008.7,1,7,1,1,1,2,1,4,3,2,3
44,4,3,1,-1.8,93.876,-40,0.682,5008.7,2,7,1,2,1,2,1,5,3,2,3
59,1,999,0,-1.8,93.876,-40,0.682,5008.7,3,1,1,2,1,2,1,3,1,2,3
58,1,6,1,-1.8,93.876,-40,0.682,5008.7,1,2,1,2,1,2,1,3,3,2,3
50,2,3,3,-1.8,93.876,-40,0.682,5008.7,1,7,1,2,1,2,1,3,3,2,3
60,1,6,2,-1.8,93.876,-40,0.682,5008.7,1,6,1,2,1,2,1,3,3,2,3
31,1,3,1,-1.8,93.876,-40,0.683,5008.7,1,7,1,2,1,2,1,4,3,2,3
28,1,6,1,-1.8,93.876,-40,0.683,5008.7,2,2,1,2,1,2,1,4,3,2,3
29,1,3,3,-1.8,93.876,-40,0.683,5008.7,2,7,1,1,1,2,1,4,3,2,3
40,1,2,3,-1.8,93.876,-40,0.683,5008.7,2,4,1,2,1,2,1,4,3,2,3
40,1,3,3,-1.8,93.876,-40,0.683,5008.7,2,4,1,2,1,2,1,4,3,2,3
29,3,13,2,-1.8,93.876,-40,0.684,5008.7,1,7,1,2,2,2,1,5,2,2,3
30,5,999,0,-1.8,93.876,-40,0.684,5008.7,2,2,1,2,1,2,1,5,1,2,3
65,3,999,1,-1.8,93.876,-40,0.684,5008.7,1,7,1,2,1,2,1,5,2,2,3
33,5,999,0,-1.8,93.876,-40,0.684,5008.7,2,7,1,2,1,2,1,5,1,2,3
71,4,3,2,-1.8,93.876,-40,0.684,5008.7,1,1,1,2,2,2,1,5,3,2,3
33,1,3,2,-1.8,93.876,-40,0.685,5008.7,1,7,1,2,1,2,1,1,3,2,3
46,1,999,0,-1.8,93.876,-40,0.692,5008.7,1,7,1,1,1,2,1,4,1,2,3
31,2,999,0,-1.8,93.876,-40,0.692,5008.7,1,5,1,2,2,2,1,4,1,2,3
46,3,999,0,-1.8,93.876,-40,0.692,5008.7,1,7,1,1,1,1,1,4,1,2,3
34,3,8,3,-1.8,93.876,-40,0.695,5008.7,1,7,1,2,1,2,1,5,2,2,3
36,4,999,0,-1.8,93.876,-40,0.697,5008.7,1,7,1,1,1,2,1,2,1,2,3
28,2,3,2,-1.8,93.876,-40,0.697,5008.7,2,7,1,1,1,2,1,3,3,2,3
28,2,999,0,-1.8,93.876,-40,0.697,5008.7,1,2,1,1,2,2,1,3,1,2,3
36,1,6,2,-1.8,93.876,-40,0.699,5008.7,1,7,1,2,2,2,1,4,3,2,3
38,2,999,0,-1.8,93.876,-40,0.699,5008.7,2,4,1,1,1,2,1,4,1,2,3
61,3,9,2,-1.8,93.876,-40,0.699,5008.7,1,6,1,1,1,2,1,4,3,2,3
30,3,999,0,-1.8,93.876,-40,0.699,5008.7,2,7,1,3,3,2,1,5,1,2,3
33,3,999,0,-1.8,93.876,-40,0.699,5008.7,1,7,1,2,1,2,1,5,1,2,3
