age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,marital1,education1,default1,housing1,loan1,contact1,month1,day_of_week1,poutcome1,y1,job1
29,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,1
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,2,6,4,1,1,3
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,2,1,2,6,4,1,1,4
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,2,6,4,1,1,3
32,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,5
36,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,2,6,4,1,1,3
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,2,1,2,6,4,1,1,7
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,3
32,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,1,2,1,6,4,1,1,3
48,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,3
32,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,7,1,2,1,2,6,4,1,1,3
30,5,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,1,6,4,1,1,5
30,3,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,2,2,6,4,1,1,4
30,2,999,0,-0.1,93.2,-42,4.076,5195.8,3,2,1,2,1,2,6,4,1,1,3
52,4,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,2,2,6,4,1,1,3
34,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,10
46,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,2,2,6,4,1,1,10
53,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,2,1,2,2,2,6,4,1,1,5
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,3
36,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,1,6,4,1,1,3
36,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,3
36,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,1,6,4,1,1,3
34,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,1,6,4,1,1,10
48,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,10
38,3,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,1,1,2,6,4,1,1,11
29,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,2
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,5
32,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,7,1,2,1,1,6,4,1,1,4
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,2,6,4,1,1,3
33,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,2,2,6,4,1,1,2
36,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,3
34,4,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,3,3,2,6,4,1,1,5
40,6,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,3
29,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,1,1,2,6,4,1,1,1
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,2,1,2,6,4,1,1,2
38,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,1,1,2,1,2,6,4,1,1,4
44,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,7
44,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,10
29,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,3
44,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,10
31,5,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,5
56,2,999,0,-0.1,93.2,-42,4.076,5195.8,3,7,1,2,1,2,6,4,1,1,3
38,5,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,1,1,2,6,4,1,1,11
58,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,1,1,2,6,4,1,1,6
38,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,10
29,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,1,1,2,6,4,1,1,3
32,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,7
32,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,1,6,4,1,1,3
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,3
32,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,10
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,5,1,2,1,2,6,4,1,1,5
38,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,1,1,2,6,4,1,1,10
38,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,2,1,2,6,4,1,1,10
38,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,2,1,1,6,4,1,1,10
37,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,2,1,2,6,4,1,1,7
36,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,2,1,2,6,4,1,1,5
33,6,999,0,-0.1,93.2,-42,4.076,5195.8,2,5,1,2,1,2,6,4,1,1,10
32,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,2,1,2,6,4,1,1,3
29,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,4
55,6,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,1,2,2,6,4,1,1,6
29,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,4
58,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,10
48,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,7
50,4,999,0,-0.1,93.2,-42,4.076,5195.8,3,7,1,1,1,2,6,4,1,1,8
32,4,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,2,1,2,6,4,1,1,7
57,4,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,2,1,2,6,4,1,1,5
40,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,2,1,2,6,4,1,1,10
35,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,5
49,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,2,1,2,6,4,1,1,3
36,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,2,1,2,6,4,1,1,2
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,2,6,4,1,1,3
42,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,10
52,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,3
52,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,7,1,2,1,2,6,4,1,1,3
33,3,999,0,-0.1,93.2,-42,4.076,5195.8,3,7,1,1,1,1,6,4,1,1,8
38,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,7,1,2,1,2,6,4,1,1,11
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,3
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,2,6,4,1,1,11
47,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,3,1,2,1,2,6,4,1,1,5
29,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,2,2,6,4,1,1,5
49,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,5
42,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,1,1,2,6,4,1,1,10
32,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,3
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,11
57,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,1,1,2,6,4,1,1,11
44,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,3
38,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,5
46,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,7,1,1,1,2,6,4,1,1,3
38,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,5
29,2,999,0,-0.1,93.2,-42,4.076,5195.8,3,7,1,3,3,2,6,4,1,1,8
38,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,3,3,2,6,4,1,1,3
34,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,2,1,2,6,4,1,1,4
33,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,4,1,2,1,2,6,4,1,1,4
32,6,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,3
37,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,5
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,1,1,2,6,4,1,1,11
50,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,3
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,1,1,2,6,4,1,1,11
45,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,1,1,1,6,4,1,1,5
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,2,6,4,1,1,3
32,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,2,1,1,6,4,1,1,5
31,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,2,6,4,1,1,3
53,2,999,0,-0.1,93.2,-42,4.076,5195.8,3,2,1,1,1,2,6,4,1,1,5
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,2,1,2,6,4,1,1,10
36,3,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,10
32,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,2,6,4,1,1,3
31,5,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,5
38,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,3
43,5,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,2,2,6,4,1,1,5
58,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,4,1,1,1,2,6,4,1,1,5
34,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,1,1,2,6,4,1,1,5
34,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,1,6,4,1,1,10
45,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,1,1,2,6,4,1,1,4
46,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,2,1,2,1,2,6,4,1,1,11
38,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,2,1,2,6,4,1,1,8
38,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,2,2,2,6,4,1,1,10
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,4,1,1,1,1,6,4,1,1,3
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,5,1,2,1,2,6,4,1,1,5
38,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,2,2,6,4,1,1,10
58,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,1,1,2,6,4,1,1,5
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,4,1,2,1,2,6,4,1,1,3
39,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,2,1,1,1,2,6,4,1,1,7
38,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,10
32,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,2,6,4,1,1,3
34,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,2
35,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,2,1,2,6,4,1,1,12
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,8
32,4,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,11
33,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,2,6,4,1,1,3
31,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,1,1,2,6,4,1,1,2
36,4,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,2,1,2,6,4,1,1,4
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,2,2,6,4,1,1,5
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,2,6,4,1,1,8
59,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,1,1,2,6,4,1,1,6
59,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,1,1,2,6,4,1,1,6
34,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,10
34,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,10
38,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,10
44,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,1,6,4,1,1,8
33,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,10
34,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,2,2,6,4,1,1,10
35,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,2,1,1,1,2,6,4,1,1,2
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,11
34,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,1,1,2,1,2,6,4,1,1,2
46,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,1,1,2,2,2,6,4,1,1,4
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,3
36,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,1,1,2,1,2,6,4,1,1,4
31,3,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,1,6,4,1,1,10
37,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,10
36,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,2,2,6,4,1,1,10
35,1,999,0,-0.1,93.2,-42,4.076,5195.8,4,7,1,1,1,2,6,4,1,1,8
44,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,1,1,1,1,2,6,4,1,1,4
52,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,1,1,1,1,2,6,4,1,1,4
31,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,2,1,6,4,1,1,3
53,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,1,1,2,6,4,1,1,10
46,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,2,2,6,4,1,1,10
38,4,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,2,6,4,1,1,10
50,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,7,1,1,1,2,6,4,1,1,3
43,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,2,1,2,6,4,1,1,4
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,2,1,2,6,4,1,1,2
32,4,999,0,-0.1,93.2,-42,4.076,5195.8,1,3,1,1,1,2,6,4,1,1,4
55,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,4,1,1,1,2,6,4,1,1,6
39,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,10
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,2
36,8,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,1,1,1,6,4,1,1,4
29,5,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,11
39,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,3
39,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,1,1,2,6,4,1,1,11
41,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,6,1,2,2,2,6,4,1,1,2
33,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,1,2,2,6,4,1,1,4
39,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,2,2,6,4,1,1,5
29,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,2,6,4,1,1,8
32,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,11
41,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,2
50,1,999,0,-0.1,93.2,-42,4.076,5195.8,4,4,1,2,2,2,6,4,1,1,7
43,3,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,2,2,6,4,1,1,7
49,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,7,1,2,1,1,6,4,1,1,5
36,3,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,3
56,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,7,1,2,1,2,6,4,1,1,10
30,3,999,0,-0.1,93.2,-42,4.076,5195.8,3,2,1,1,1,2,6,4,1,1,3
36,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,3
32,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,1,1,2,6,4,1,1,5
32,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,2
58,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,3
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,3
45,5,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,2,1,2,6,4,1,1,7
29,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,10
37,4,999,0,-0.1,93.2,-42,4.076,5195.8,3,7,1,2,1,2,6,4,1,1,10
43,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,3
40,3,999,0,-0.1,93.2,-42,4.076,5195.8,1,1,1,2,1,2,6,4,1,1,4
47,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,4,1,1,1,2,6,4,1,1,1
55,3,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,2,1,2,6,4,1,1,11
43,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,2,1,1,1,2,6,4,1,1,2
33,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,2,2,6,4,1,1,11
39,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,3
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,2,2,6,4,1,1,5
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,3
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,4,1,2,1,2,6,4,1,1,4
37,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,10
33,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,2,1,2,6,4,1,1,3
35,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,8
44,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,1,1,1,1,2,6,4,1,1,4
52,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,5,1,1,2,2,6,4,1,1,8
31,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,2,1,2,6,4,1,1,2
30,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,2
29,4,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,2
53,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,5,1,2,1,2,6,4,1,1,8
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,1,1,2,6,4,1,1,4
51,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,5,1,2,1,2,6,4,1,1,5
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,3
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,2,1,2,6,4,1,1,4
29,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,2,2,6,4,1,1,3
29,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,4,1,2,1,2,6,4,1,1,4
47,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,1,1,2,6,4,1,1,3
51,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,2,1,1,2,2,6,4,1,1,3
51,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,2,2,2,6,4,1,1,8
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,5,1,2,1,2,6,4,1,1,7
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,3
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,3
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,3,1,2,2,2,6,4,1,1,4
51,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,2,1,2,6,4,1,1,6
52,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,2,1,2,6,4,1,1,1
41,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,7,1,2,1,2,6,4,1,1,3
44,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,2,2,6,4,1,1,11
31,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,1,1,2,1,2,6,4,1,1,4
50,3,999,0,-0.1,93.2,-42,4.076,5195.8,1,6,1,2,1,2,6,4,1,1,2
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,5,1,1,1,2,6,4,1,1,5
31,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,3
46,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,2,1,2,6,4,1,1,7
30,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,3
39,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,4
33,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,11
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,1,2,6,4,1,1,7
32,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,1,1,1,1,2,6,4,1,1,4
43,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,2,1,2,1,2,6,4,1,1,5
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,1,1,2,6,4,1,1,4
36,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,1,1,2,6,4,1,1,2
41,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,3
37,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,5,1,2,1,2,6,4,1,1,4
32,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,1,2,2,6,4,1,1,5
55,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,3,3,2,6,4,1,1,3
51,2,999,0,-0.1,93.2,-42,4.076,5195.8,3,2,1,1,1,2,6,4,1,1,10
32,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,2,6,4,1,1,12
56,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,1,1,1,1,2,6,4,1,1,1
37,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,5,1,2,1,2,6,4,1,1,4
31,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,1,1,2,6,4,1,1,2
41,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,1,1,1,1,2,6,4,1,1,4
56,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,1,1,2,2,2,6,4,1,1,6
34,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,8,1,2,1,2,6,4,1,1,8
46,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,3
32,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,4,1,2,1,2,6,4,1,1,4
43,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,1,1,2,6,4,1,1,4
41,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,1,1,1,1,2,6,4,1,1,4
34,3,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,7
37,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,2,1,2,6,4,1,1,10
33,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,2,1,1,2,2,6,4,1,1,2
29,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,4,1,1,1,2,6,4,1,1,3
31,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,2,2,2,6,4,1,1,4
53,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,7,1,2,1,2,6,4,1,1,10
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,2,2,1,2,1,2,6,4,1,1,4
37,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,1,1,2,1,2,6,4,1,1,4
33,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,3
53,5,999,0,-0.1,93.2,-42,4.076,5195.8,1,6,1,2,1,2,6,4,1,1,1
40,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,3,1,1,1,2,6,4,1,1,2
35,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,3
30,1,999,0,-0.1,93.2,-42,4.076,5195.8,1,6,1,2,1,2,6,4,1,1,3
31,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,2,1,2,6,4,1,1,3
35,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,2,1,2,1,2,6,4,1,1,3
32,2,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,1,6,4,1,1,3
36,3,999,0,-0.1,93.2,-42,4.076,5195.8,2,7,1,1,1,1,6,4,1,1,5
46,3,999,0,-0.1,93.2,-42,4.076,5195.8,1,3,1,1,1,2,6,4,1,1,4
56,2,999,0,-0.1,93.2,-42,4.076,5195.8,1,7,1,2,1,2,6,4,1,1,10
